userName,at,content
Pengguna Google,2025-03-22 20:30:42,game nya keren dan bagus untuk grafis nya keren 10/10 😹
Pengguna Google,2025-03-22 20:08:53,"game ampas, ini game memaksa kita main quest lebih dari 30 menit dan tidak bisa ditinggal, kalau tinggal ulang lagi harusnya ada peringatan dulu tidak cocok untuk anak"", karena akan melawan kalau disuruh andai questnya belum kelar jika koneksi internet hilang walau sebentar mereka akan memaksa anda untuk memutar ulang video menyebalkan yang menyita waktu anda andai ada bintang minus 10 saya akan berikan, bintang 1 terlalu banyak"
Pengguna Google,2025-03-22 19:16:30,Game yang punya banyak sekali kenangannya
Pengguna Google,2025-03-22 18:41:52,"sungguh baik sekali game ini, terimakasih telah memberikan saya furina dan artefak yang gacor gacor 🤩"
Pengguna Google,2025-03-22 18:39:32,bagus bangeettttt
Pengguna Google,2025-03-22 18:20:06,"gamenya bagus, dengan paparan grafik yg manjain mata kita, menurut gw ini bagus bgt buat orng yg main game ini mangkin di bikin betah apaalgi gw.. btw updatenya tiap ada karakter baru ataj region baru pasti updatenya besar besaran dan juga makan gb bgt tp overal bagus thx genshin for your gameplay."
Pengguna Google,2025-03-22 18:11:06,kalah rate off Mulu dikirain nyari primo mudah GPP sesekali lah gw kalah mulu
Pengguna Google,2025-03-22 17:36:48,game nih yang terbaik 👍👍
Pengguna Google,2025-03-22 17:32:07,best
Pengguna Google,2025-03-22 17:27:51,Terimakasih game baik
Pengguna Google,2025-03-22 17:21:36,game nya sangat bagus update menjadi ada Mizuki
Pengguna Google,2025-03-22 17:05:09,apik🗣️🔥🔥 ini
Pengguna Google,2025-03-22 16:59:55,"ada masalah saat masuk ke game nya langsung force close gitu , padahal sudah main game 1 thn masih baik-baik aja saat main game . tiba tiba kok sekarang ada bug ada di versi 5.4 , mohon dev perbaiki bug ini untuk update baru nya 🙏"
Pengguna Google,2025-03-22 16:33:20,game yang bagus aku suka
Pengguna Google,2025-03-22 16:30:39,grafik ggwp
Pengguna Google,2025-03-22 16:22:30,bagus
Pengguna Google,2025-03-22 16:09:19,sedikit pelit😹
Pengguna Google,2025-03-22 16:07:14,"grafiknya bagus,Mayan lah main santai santai sikit,tapi gachanya tolong dipermudah yaa😘"
Pengguna Google,2025-03-22 15:15:48,Dulu saya adalah seorangyang berangan angan mendapatakan hutao di rl
Pengguna Google,2025-03-22 14:48:31,"baguss bangett game nyaa, grafik nya juga di luar nulur pokoknya bagus dehh, apalagi buat nyari husbu atau waifu"
Pengguna Google,2025-03-22 14:41:16,good
Pengguna Google,2025-03-22 14:16:29,mantap
Pengguna Google,2025-03-22 13:30:37,aku suka game ini karena quest story nya bagus dan map yang memanjakan mata. jadi game ini sangat rekomendasi buat kalian yang suka game petualangan ☆☆☆☆☆
Pengguna Google,2025-03-22 13:11:39,"Secara keseluruhan si, udh bagus.. cma tiap dialognya terlalu panjang gk bisa di skip, sistem gachanya juga terlalu pelit untuk para player f2p yang rata"" dpt char di pity 70+ itupun kalo gk rateoff.. next mungkin harus di rombak lagi dan hrs dengerin keluh kesah dari para player... dan karna gua juga bayar joki kmrn buat maen gk taunya akun gua kena ban skrg, sedang aju banding semoga bisa.. klo gk bisa balik akunnya otw PENSI dari ini game kikir.."
Pengguna Google,2025-03-22 12:49:36,"game kikir, gada kemajuan KOL"
Pengguna Google,2025-03-22 12:19:19,game kikir!!!!!!
Pengguna Google,2025-03-22 12:18:04,gak ramah untuk player no top up
Pengguna Google,2025-03-22 12:02:39,"grafiknya mantep poll, lore sama story chrnya juga mantap tapi tolong bikin tombol skip dialog aku males denger yappingnya npc"
Pengguna Google,2025-03-22 11:09:18,"aku sudah memainkan nya dari awal rilis sampai sekarang, walau banyak tantangan seperti account di hack atau semacamnya, aku tetap senang memainkan game genshin impact ini"
Pengguna Google,2025-03-22 10:58:54,seru
Pengguna Google,2025-03-22 10:04:59,udaa bagus
Pengguna Google,2025-03-22 09:44:07,game seru tapi buat chipset helio g99 agak beratt
Pengguna Google,2025-03-22 09:15:27,"Kebanyakan karakter cewek, ini game RPG apa game harem sih?"
Pengguna Google,2025-03-22 08:16:11,"game bagus banget sumpah ini geme yang paling gw suka, tapi sayang nya blm suport kontroler di Android, semoga kedepan nya di tambahin sistem controller Android nya makasih"
Pengguna Google,2025-03-22 08:12:37,"perfect deh, tapi pelit dikit 🗿"
Pengguna Google,2025-03-22 07:55:53,gud
Pengguna Google,2025-03-22 07:36:56,mantap cuy langsung dpt furina cihuy
Pengguna Google,2025-03-22 07:06:41,good job
Pengguna Google,2025-03-22 06:35:17,baguss cumaa berat ajaa gem nya
Pengguna Google,2025-03-22 03:57:10,tolong dengarkan keluhan player🙏🙏
Pengguna Google,2025-03-22 01:43:59,bagusan
Pengguna Google,2025-03-22 00:48:01,"Infinity Nikki game, the characters are more realistic."
Pengguna Google,2025-03-22 00:08:45,doakan saya semoga saya menang rate off dapat Xiao🤭
Pengguna Google,2025-03-21 22:59:32,bagus
Pengguna Google,2025-03-21 22:35:29,game nyaa bagus banget dari segi grafik nyaa juga ga kecewa aku dowload game ini sampe aku ketagihan hehe aku kasih bintang 5
Pengguna Google,2025-03-21 22:01:55,hydro dragon never cry
Pengguna Google,2025-03-21 21:34:35,mohon kecilin lagi size gamenya soalnya terlalu besar
Pengguna Google,2025-03-21 21:20:25,mantap
Pengguna Google,2025-03-21 21:09:31,game nya bagus kaya di isekai beneran
Pengguna Google,2025-03-21 20:56:14,pengalaman yg seru dlm bermain game
Pengguna Google,2025-03-21 20:12:20,aku sangat menyukai game ini
Pengguna Google,2025-03-21 18:37:03,"kebanyakan dialog yang gk penting, misi nya berjam jam hasilnya gk setimpal,"
Pengguna Google,2025-03-21 15:29:52,sedikit saran nih dari saya gimana klok genshin Impact di kasih on mic agar lebih gampang bicara sama orang lain 🫡
Pengguna Google,2025-03-21 15:09:24,nice game
Pengguna Google,2025-03-21 14:19:21,game nya terlalu susah buat bikin akun lama
Pengguna Google,2025-03-21 13:37:50,petualangan yang sangat seruu san menarik.. di tambah pemandangan yg bgtu indah
Pengguna Google,2025-03-21 13:01:12,bagus bet cuy
Pengguna Google,2025-03-21 12:36:18,"Hi Hoyoverse, I have a suggestion. How about providing a feature to change Traveler? And it might be useful, each traveler has a different scene, etc. Please providing a feature to change Traveler, I kinda regret taking Lumine. I will give five stars if you provide that feature. :)) Thanks, Hoyo."
Pengguna Google,2025-03-21 12:20:47,game kikir
Pengguna Google,2025-03-21 12:11:13,Bgus gamenya tpi agak grafik ny direndahin soalny suka ngelag nge freeze pdhl yg lainnya sma tpi ga ngelag tpi gamenya bgs
Pengguna Google,2025-03-21 11:54:55,"bagus, kontrol nya aj yg susah"
Pengguna Google,2025-03-21 11:41:24,Grafik nya bagus cmn sering lag
Pengguna Google,2025-03-21 11:23:15,bagus sih cuma loadingnya lama banget
Pengguna Google,2025-03-21 08:16:41,game ini membuat kegabutan saya jadi hilang
Pengguna Google,2025-03-21 08:07:26,Good job
Pengguna Google,2025-03-21 07:54:16,pas gacha kasi hoki plis
Pengguna Google,2025-03-21 07:52:58,"waktu download di PlayStore 300 MB waktu login nambah lagi 30GB kalau nambahnya 200 mb mah masuk ni nambahnya udh GB anjirr kuota mahal boss ya gw tau sih game ini bukan pasar gw tapi gak masuk akal 30 GB untuk HP yg harganya cuma 1,7 juta gw nih"
Pengguna Google,2025-03-21 07:22:29,saya bisa udah main beberapa hari tapi kok pas coba main lagi malah keluar pas logo hoyovers
Pengguna Google,2025-03-21 05:31:25,SENENG BANGET JIRT KALAU DIMAININ PAS PUASA
Pengguna Google,2025-03-21 05:18:05,gg parah
Pengguna Google,2025-03-21 04:59:27,"bagus banget! grafiknya sangat membuat mata manja, yang kurang hanya mendownload saja, soalnya lama"
Pengguna Google,2025-03-21 01:32:15,"jijik bgt. tiap kali banner karakter incaran muncul dan ingin didapat, malah ngasi ampas. mau sampai berbusa farming primogem tetap gagal. tapi giliran asal pencet malah dapat karater 5*."
Pengguna Google,2025-03-21 00:40:21,gim baikk 🫶 semoga kedepannya makin makin sukses yakk biar para traveler dapet reward nya juga owkowkwowkwkw
Pengguna Google,2025-03-20 23:00:43,"ayolah kasih fitur skip, terus Ada rangkuman buat quest dunia, Dari dev nya jg gada ngasih suara di quest dunia, ngak usah naggung nanggung sekalian aja kasih fitur skip, menurut gua game nya udah bagus, minus ngak bisa di skip jadi pegel tu jari"
Pengguna Google,2025-03-20 22:49:40,saya kasih b5 karna dapet furina 😁
Pengguna Google,2025-03-20 22:28:03,"dari awal rilis saya sudah ngikutin, tapi makin ke sini makin ga jelas, apalagi dengan MINIM nya karakter laki laki sekarang, di tambah makin banyak karakter perempuan yang tidak terlalu penting, dan juga dialog nya tolong buat yang sesuai lore saja, desain karakter juga semakin mengurang 'kualitasnya', developer tolong dengarkan kita, YANG MAIN GENSHIN BUKAN LAKI LAKI SAJA, jika begini terus player akan semakin kecewa dan pergi satu persatu."
Pengguna Google,2025-03-20 22:25:15,ok
Pengguna Google,2025-03-20 22:16:58,sangat wow dan tidak bisa berkata
Pengguna Google,2025-03-20 22:01:33,gg bgt ni game serunya gk ad obat deh grafik dan cerita yg bgus mna hero ny bnyk dn bgus2 pkok ny sru deh klian wjib download.
Pengguna Google,2025-03-20 19:25:31,kebanyakan ngebacot gak ada tombol skip.(tidak semua orang punya banyak waktu)
Pengguna Google,2025-03-20 19:17:35,buatkan fitur skip dialog
Pengguna Google,2025-03-20 18:44:24,fanservice 😔💔🥀
Pengguna Google,2025-03-20 17:31:24,sering sering kasih menang rate off
Pengguna Google,2025-03-20 17:13:18,The best adventure game forever! ☺☺
Pengguna Google,2025-03-20 17:08:09,"Story bagus, gameplay santai, cutscene gokil, minusnya cuman kikir"
Pengguna Google,2025-03-20 17:00:18,😍
Pengguna Google,2025-03-20 16:53:27,mimin hoyo kalo sistem rate of nya di hilangin aku kasih ratting 5
Pengguna Google,2025-03-20 16:17:43,kara gw mengunduh datanya buat PHP gw rela ketiduran malah GK jadi jadi eh pas udah lumayan banyak jaringannya leg mana harus ulang lagi cape Mun lu dengerin lah pemain lu yg sering ngeluh di mengunduh data
Pengguna Google,2025-03-20 15:42:36,game nya bagus
Pengguna Google,2025-03-20 14:54:22,"Gamenya sangat bagus 🤩, dan grafiknya juga oke, gamenya bagus banget buat lagi gabut atau bosen😊🙏"
Pengguna Google,2025-03-20 14:42:00,mantap
Pengguna Google,2025-03-20 14:15:17,Game nya bagus di petualang seru menyenangkan Karakter nya bagus quest archon quest menyenangkan
Pengguna Google,2025-03-20 12:49:54,"Lebur artefak yg dapat isinya sampah semua,,gacha nya sulit minta ampun,,pelit luar biasa,,harus punya modal besar buat main game ini,,game busuk"
Pengguna Google,2025-03-20 12:13:01,"Min kasih transfer data dong, males download data nya lama banget"
Pengguna Google,2025-03-20 12:10:46,game pay to win
Pengguna Google,2025-03-20 11:21:29,masuk ke dalam game nya kelamaan
Pengguna Google,2025-03-20 10:53:41,rada kikir/maruk
Pengguna Google,2025-03-20 10:38:09,👍🏻
Pengguna Google,2025-03-20 10:24:15,mantap seru anjay
Pengguna Google,2025-03-20 09:58:39,game kikir
Pengguna Google,2025-03-20 09:17:29,😎🤟
Pengguna Google,2025-03-20 09:00:40,"banyakin character cowo dong, ini kebanyakan cewe buset, eneg juga liatnya kalo cewe terus, mana bentukkannya begitu lagi"
Pengguna Google,2025-03-20 08:12:59,"sakit mata klo udh biasa main wutwuring trus pindah kesini ya udh, menurut saya sinyal saya ga pernah hijau lucu juga sih"
Pengguna Google,2025-03-20 08:07:04,pantas untuk mendapatkan BINTANG 5
Pengguna Google,2025-03-20 08:06:34,is good
Pengguna Google,2025-03-20 05:46:02,i like ir
Pengguna Google,2025-03-20 05:26:20,"Sebenernya game ini udah bagus sama seru. Grafiknya juga udah bagus tapi sayangnya pake waktu tolong, tolong untuk permainan ini kasih lah bebas jangan menggunakan waktu."
Pengguna Google,2025-03-19 23:36:02,seru banget sih wajib coba in
Pengguna Google,2025-03-19 23:33:23,"Terima kasih telah muncul di tengah gim agar aku bisa mengulas gim ini, Hoyo. Jujur gim petualangan ini menarik sekali, bisa melompat bahkan memanjat, menyentuh hal kecil seperti menghancurkan semak membuatku berpikir gim ini detail. Aku masih dalam tahap percobaan mingguan, semoga bisa betah dengan karakternya. Jaya terus!"
Pengguna Google,2025-03-19 23:00:37,Game nya seru banget tapi size nya bisa dikurangin ga
Pengguna Google,2025-03-19 22:23:49,jangan pelit pelit
Pengguna Google,2025-03-19 22:19:45,sejauh ini masih menikmati
Pengguna Google,2025-03-19 21:55:51,"Selalu setiap setelah update, mengompilasi shader lama banget, patah patah lemot, framedrop"
Pengguna Google,2025-03-19 21:52:45,g bisa d skip dialog nya dapetin primonya juga susah males mau maen
Pengguna Google,2025-03-19 21:34:39,"gamenya udh bagus apalagi grafik, kurangnya disistem banner character limited aja soalnya hard pity dan dapet char b5 standar mulu"
Pengguna Google,2025-03-19 21:01:43,seru dan menarik
Pengguna Google,2025-03-19 20:04:50,baru kali ini gacha ku wangi 2 kali menang rate off makasi hoyoverse. dan kalo 3 kali aku akan spam pake akun google lain nya
Pengguna Google,2025-03-19 19:57:53,bagus tapi plit ret of mlu
Pengguna Google,2025-03-19 19:39:53,sangat cocok.. 😐 cocok buat HP kentang..
Pengguna Google,2025-03-19 19:14:52,"percuma kalian komen atau ngasih ulasan apapun, ini developer tidak pernah mendengarkan suara kita"
Pengguna Google,2025-03-19 19:02:03,game ini sangat seru dengan cerita yang baik dan grafik yang memanjakan mata
Pengguna Google,2025-03-19 18:55:15,Cool Game
Pengguna Google,2025-03-19 18:36:46,game yang sangat cocok buat berpetualang
Pengguna Google,2025-03-19 18:35:29,Tolong farming arte dibuat enak atau mudah klo gk buat serulah minimal biar gk gampang bosen
Pengguna Google,2025-03-19 17:12:50,coba si genshin buat event Rerun kaya di honkai star rail pasti banyak si yg pada comeback
Pengguna Google,2025-03-19 16:53:14,ni game apaan ya? kalo lagi diluar natlan malah lancar jaya sedanglan didalam natlan malah ngefreeze. ni game kebanyakan objek kayak pilok sih
Pengguna Google,2025-03-19 16:19:58,kalah rate off trs tpi gpp laa
Pengguna Google,2025-03-19 15:58:20,"Tidak ada fitur skip story, bosaaaannn dengar ceritaa, contohi WUWA dia bisa menyediakan fitur skip story,"
Pengguna Google,2025-03-19 14:55:50,Mantap
Pengguna Google,2025-03-19 14:48:11,gema yg bagus
Pengguna Google,2025-03-19 14:19:07,gamenya sangat bagus tapi sepertinya harus ada fitur skip agar banterai tidak cepat terkuras
Pengguna Google,2025-03-19 14:13:35,game bagus dan menarik perhatian banyak orang
Pengguna Google,2025-03-19 14:05:48,bagus
Pengguna Google,2025-03-19 13:36:31,gift me character 5 star and equipment 5 star please
Pengguna Google,2025-03-19 13:21:17,Wew
Pengguna Google,2025-03-19 13:19:09,"Gamenya udah bagus grafiknya nyenengin, tenang, adem, juga bgmnya itu sedappp mantap, cuman dari semua hal itu yang gak nyenengin, downloadnya 1 hari gak cukup"
Pengguna Google,2025-03-19 12:47:04,"kadang keluar"" sendiri"
Pengguna Google,2025-03-19 12:43:24,Dari entrance tidak bisa loading jadi tidak bisa dimainkan.
Pengguna Google,2025-03-19 10:54:53,"Grafis yang Memukau,Gameplay Seru & Variatif,Karakter dengan Latar Menarik,Sistem Elemen yang Unik,Update & Event Rutin,mungkin karena ini game MMORPG pertama saya,saya keusahan untuk mengerjakan setiap questnya"
Pengguna Google,2025-03-19 10:25:58,harus yaa download 31gb baru mulai main 😂... gk bisa gitu sebagian...
Pengguna Google,2025-03-19 09:38:07,ok dah
Pengguna Google,2025-03-19 09:15:01,"gamenya sih bagus, tapi gw yakin 97% playernya itu cuma nyari primogem sebagai P.O.V player gratisan, yang bikin males tuh kenapa karakter utama juga harus di farming, dan dan farmingan talent nya juga termasuk susah, mendingan sih saran gw pribadi kalau untuk karakter utama gak perlu di farming biar lebih keliatan proses perjalanannya"
Pengguna Google,2025-03-19 07:31:19,ini giman ya gensin gw tiba2 gk bisa login padahal gw udah ar 56 terus pas mau login ada tulisan gensin impact di tutup di karenakan bug
Pengguna Google,2025-03-19 06:33:08,Bagus
Pengguna Google,2025-03-19 06:30:02,Game bagus
Pengguna Google,2025-03-19 05:44:10,game nya sangat di rekomendasikan
Pengguna Google,2025-03-19 05:14:18,please fix it in the fontaine area it always stacks on the loading screen genshin fontaine area
Pengguna Google,2025-03-19 04:18:49,"2 jam story quest dialognya tidak on point, banyak basa basi, semakin banyak waktu yang terbuang. Masuk dongeon pas quest story dan kalau reconnect/disconnect malah ngulang dari awal, mana ga ada fitur skip nya."
Pengguna Google,2025-03-19 01:59:09,Anjir gua tunggu datangnya sampai 5jma setengah brok gilo
Pengguna Google,2025-03-19 00:05:55,"keren, grafik HD, banyak waifu🗿"
Pengguna Google,2025-03-18 22:35:32,Gensin impact sipaling pilih kasih hero gua kok gak pernah dapat hero bintang lima yang bagus gitu parah Padahal udah abis berapa kali spin
Pengguna Google,2025-03-18 22:29:17,Sangat bagus
Pengguna Google,2025-03-18 22:08:42,sangat menarik.
Pengguna Google,2025-03-18 21:01:46,"Gamenya Bagus, Grafik Memukau, Storynya Tidak Membuat Bosan, Gameplay Kurang Lebih Sama Dengan Game RPG lain... Kekurangannya Cuma 1, Yaitu Gachanya Busuk... btw game ini lancar dimainkan rata kanan di Poco x7 pro"
